id	name	class	stars	eddie	awakenable	talismans	basic	power	passive	fury
pharaoh-dog-king-gunner	Pharaoh Dog King	Gunner	5	false	false	GSG	"• Deals one hit of physical, magical, and true damage to a single target.
• Grant a Random Defensive Effect to self and a random ally each hit.
• Remove Crave, Permadeath, Heal Block, and Heal Reduction effects from allies and Heal them for 15% of your MAX HP for each effect removed."	"• Deals one hit of physical, magical, and true damage to a single target.
• Remove Negative Effects from all allies.
• Grant Physical, Magic, and True Damage Invulnerability to self for 3 turns.
• Inflict Silence and Seal on all enemies for 2 turns."	"Grant Immunity to Skill Disabling effects to all allies
Blocks damage for allies below 50% HP and takes random damage equal to 8% of your MAX HP for each hit blocked."	""
pharaoh-dog-king-magus	Pharaoh Dog King	Magus	5	false	false	MSM	"• Deals magic damage to a single target.
• 50% Chance to Curse enemy for 2 turns.
• Cursed enemies take increased damage from all damage types."	"• Grants Magic Charge to all allies for 2 turns.
• 50% Chance for an Extra Turn.
• Magic Charge increases the damage of the next magic attack by 80%."	"Clears negative effects, including Silver effects, from up to two random allies and heals all allies based on your MAX HP every round."	""
pharaoh-dog-magus	Pharaoh Dog	Magus	4	false	false	MSM	"• Deals magic damage to a single target.
• 50% Chance to Curse enemy for 2 turns.
• Cursed enemies take increased damage from all damage types."	"• Heals allies based on your MAGIC stat.
• Grants Regen to allies for 3 turns.
• Instantly gain an Extra Turn."	"Heals every ally whose HP is below 50% at the start of your turn."	""
pharaoh-eddie-sentinel	Pharaoh Eddie	Sentinel	5	true	false	SSS	"• Deals true damage to a single target.
• Inflict Crave on the enemy for 2 turns.
• 50% Chance to inflict Permadeath on the enemy for 1 turn.
• 35% Chance for an Extra Turn.
• Damage dealt increases based on your DEF.
• Deals true damage to a single target.
• Remove Perfect Immunity.
• Remove up to 2 Beneficial Effects if the target has Immunity.
• Damage increases based on your DEF and MAX HP.
• Deals true damage to a single target.
• Remove All Golden Effects from the enemy, excluding Shroud, Soul Protect, and Perfect Immortality.
• 25% Chance to inflict Exhaust on the enemy for 1 turn.
• 25% Chance to gain Revenge for 1 turn.
• Damage dealt increases based on your DEF."	"• Grants a Random Shield to all allies for 2 turns.
• 35% Chance for an Extra Turn.
• Deals true damage to a single target.
• Increase DEF of allies for 2 turns.
• Heal allies below 50% HP.
• 50% Chance for an Extra Turn.
• Damage dealt increases based on your DEF.
• Revive all allies with 60% HP.
• Grant Reflect Shield to all allies for 2 turns.
• 35% Chance to gain an Extra Turn."	""	"• Deals true damage to a single target.
• Removes Beneficial Effects, including Golden Effects from the target.
• Grants Invincibility to allies for 2 turns.
• Grant DEF Charge to self and immediately grant Increased DEF to all allies for 5 turns.
• Damage dealt is based on your DEF and MAX HP.
• DEF Charge Increases the effectiveness of the next DEF Up status applied by 200%."
pharaoh-ramesses-eddie-sentinel	Pharaoh Ramesses Eddie	Sentinel	5	true	false	SSS	"• Deals true damage to a single target.
• Inflict Crave on the enemy for 2 turns.
• 50% Chance to inflict Permadeath on the enemy for 1 turn.
• 35% Chance for an Extra Turn.
• Damage dealt increases based on your DEF.
• Deals true damage to a single target.
• Remove Perfect Immunity.
• Remove up to 2 Beneficial Effects if the target has Immunity.
• Damage increases based on your DEF and MAX HP.
• Deals true damage to a single target.
• Remove All Golden Effects from the enemy, excluding Shroud, Soul Protect, and Perfect Immortality.
• 25% Chance to inflict Exhaust on the enemy for 1 turn.
• 25% Chance to gain Revenge for 1 turn.
• Damage dealt increases based on your DEF."	"• Grants a Random Shield to all allies for 2 turns.
• 35% Chance for an Extra Turn.
• Deals true damage to a single target.
• Increase DEF of allies for 2 turns.
• Heal allies below 50% HP.
• 50% Chance for an Extra Turn.
• Damage dealt increases based on your DEF.
• Revive all allies with 60% HP.
• Grant Reflect Shield to all allies for 2 turns.
• 35% Chance to gain an Extra Turn."	"Immune to Stun
Grants Immunity to Doom, Permadeath, and Perfect Death to all allies
Grants Immunity and Removes negative Effects, including Silver Effects from allies suffering from Silver Effects at the start of your turn
Revive Upon death with full HP and Invincibility for 1 turn."	""
pharaoh-sand-spirit-sentinel	Pharaoh Sand Spirit	Sentinel	2	false	false	SSM	"• Deals magic damage to all enemies.
• 30% Chance to Reduce ATK of targets for 2 turns."	"• Deals magic damage to a single target.
• 50% Chance to Silence the target for 2 turns.
• 50% Chance for each ally to gain Accuracy Up for 2 turns."	""	""
pharaoh-sun-spirit-warrior	Pharaoh Sun Spirit	Warrior	1	false	false	WWW	"• Deals physical damage to all enemies.
• 35% Chance to Heal.
• 35% Chance to Block Beneficial Effects on enemies for 1 turn."	"• Deals physical damage to all enemies.
• Heals all allies.
• 25% Chance to gain an Extra Turn.
• Heal amount is based on your ATK stat."	""	""
pharaoh-the-bird-sentinel	Pharaoh 'The Bird'	Sentinel	4	false	false	SWS	"• Deals true damage to a single target.
• Remove Perfect Immunity.
• Remove up to 2 Beneficial Effects if the target has Immunity.
• Damage increases based on your DEF and MAX HP."	"• Heals all allies.
• Heal amount is based on your ATTACK and MAX HP.
• Increase DEF and MR of allies for 2 turns."	""	"• Deals true damage to all enemies.
• Stun and Curse a random enemy for 2 turns."
pharaoh-water-spirit-magus	Pharaoh Water Spirit	Magus	1	false	false	MSM	"• Deals magic damage to all enemies.
• 30% Chance to Reduce ATK of targets for 2 turns."	"• Revives a fallen ally with full HP.
• Heals all allies.
• Heal amount is based on their MAX HP."	""	""
piece-of-mind-eddie-sentinel	Piece Of Mind Eddie	Sentinel	5	true	false	SGS	"• Deals 5 hits of random damage to a single target.
• 25% Chance to grant Trap status to allies for 2 turns.
• Trap Status removes beneficial effects, inflicts Perfect Corruption, and Stuns the opponent that removes this effect for 2 turns.
• Damage dealt increases based on your MAX HP.
• Deals 5 hits of random damage to a single target.
• Reduce Duration of Negative Effects.
• 35% Chance to grant Immunity to allies for 2 turns.
• Damage dealt increases based on your MAX HP.
• Deals 5 hits of random damage to all enemies.
• Remove Endure effects on enemies.
• 15% Chance to grant each ally an Extra Turn.
• Damage dealt increases based on your MAX HP."	"• Heal all allies based on your MAX HP.
• Grants Perfect Immunity to all allies for 2 turns.
• Deals 5 hits of random damage to all enemies.
• Increase Max HP of all allies by 100% for 2 turns.
• Damage dealt increases based on your MAX HP.
• Cleanse all allies.
• Grants Invincibility to all allies for 1 turn.
• Instantly gain an Extra Turn."	""	"• Deals 5 hits of random damage to all enemies.
• Deal Additional Random Damage for each beneficial effect on enemies and allies.
• Remove All Beneficial and Negative Effects (including Gold and Silver) on all enemies and all allies.
• Damage dealt increases based on your MAX HP."
pirate-skeleton-sentinel	Pirate Skeleton	Sentinel	3	false	false	SSS	"• Deal physical damage to a single target that increases based on your MAX HP.
• 50% Chance inflict Sleep on the target for 2 turns.
• 25% Chance to inflict Perfect Sleep on the target for 2 turns.
• This attack does not wake sleeping enemies."	"• Gain Defense Up and MR Up for 2 turns.
• Remove Immunity from all enemies.
• Inflict Taunt on each enemy below 50% HP for 2 turns.
• Grant Sleep Shield to all allies for 2 turns."	"Gain Sleep Shield for 2 turns at the start of battle
20% Chance to inflict Perfect Sleep on a random enemy for 2 turns after every action."	""
plague-doctor-harpy-gunner	Plague Doctor Harpy	Gunner	4	false	false	WWW	"• Deals physical damage to all enemies.
• 75% Chance to Remove All Golden Effects, minus Shroud, Soul Protect, and Perfect Immortality, from each enemy.
• Remove Silver Effects from all allies if any enemy is inflicted with Dark Ghost."	"• Transform Healing Effects into Marks for 2 turns.
• Transform Negative Effects, including Silver Effects, on each ally into a random Healing Effect for the duration of battle.
• Grant Golden Hit to each ally for 2 turns.
• Instantly gain an Extra Turn."	"Inflict Dark Ghost on a random enemy for 2 turns at the start of battle
Inflict Doom and Perfect Stun on all enemies for 2 turns upon death."	""
possessed-machinegun-gunner	Possessed Machinegun	Gunner	1	false	false	WGW	"• Deals physical damage to a single target.
• 25% Chance for attack to Critically Strike."	"• Deals physical damage to a single target.
• Inflicts Bleed on the enemy for 2 turns.
• Bleed deals true damage over time with a chance to Heal Block each turn."	""	""
possessed-mine-assassin	Possessed Mine	Assassin	2	false	false	AAA	"• Deals physical and magic damage to all enemies.
• 50% Chance to Block Beneficial Effects."	"• Heals all allies.
• Increase Effect Duration of beneficial effects.
• Heal amount is based on your MAGIC stat."	"Explodes upon death, dealing true damage to all enemies based on the [32CD32]MAX HP[-] of you and the enemy."	""
possessed-mine-gunner	Possessed Mine	Gunner	2	false	false	MSM	"• Deals physical and magic damage to all enemies.
• 50% Chance to Block Beneficial Effects."	"• Deals magic damage to a single target.
• 60% Chance to Freeze the enemy.
• Freeze Stuns the target and inflicts Magic Burn."	"Explodes upon death, dealing true damage to all enemies based on the [32CD32]MAX HP[-] of you and the enemy."	""
possessed-mine-magus	Possessed Mine	Magus	2	false	false	MMM	"• Deals high magic damage to a target.
• 35% Chance to Silence enemies for 1 turn."	"• Deals magic damage to a single target.
• 60% Chance to Freeze the enemy.
• Freeze Stuns the target and inflicts Magic Burn."	"Explodes upon death, dealing true damage to all enemies based on the [32CD32]MAX HP[-] of you and the enemy."	""
possessed-mine-warrior	Possessed Mine	Warrior	2	false	false	WSW	"• Deals physical damage to a single target."	"• Deals physical damage to all enemies.
• 35% Chance to Blind for 2 turns.
• Damage has a chance to Critically Strike."	"Explodes upon death, dealing true damage to all enemies based on the [32CD32]MAX HP[-] of you and the enemy."	""
possessed-rifle-warrior	Possessed Rifle	Warrior	1	false	false	GWG	"• Deals physical damage to a single target.
• 25% Chance to Critically Strike.
• Remove Invincibility and Physical, Magic, and True Damage Invulnerability effects before dealing damage.
• Deal Additional True Damage for each beneficial effect on the target."	"• Deals true damage to a single target.
• 50% Chance to Heal Block the enemy for 2 turns."	""	""
possessed-rockets-gunner	Possessed Rockets	Gunner	3	false	false	GGG	"• Deals 3 hits of physical damage to enemies.
• 50% Chance to Lower Accuracy of enemies for 2 turns."	"• Deals magic damage to a single target.
• 60% Chance to Freeze the enemy.
• Freeze Stuns the target and inflicts Magic Burn."	"Gain 2 extra points of Power every round."	""
